betId,user_id,event_id,amount,odds,outcome
779,gm3097,A111,717,2.04,1
780,gm1943,A144,283,2.58,1
781,gm5883,A68,950,2.51,1
782,gm8331,A17,940,2.92,1
783,gm5846,A136,420,2.14,1
784,gm2157,A86,603,2.36,1
785,gm8701,A97,170,2.13,1
786,gm5196,A193,925,2.47,1
787,gm9804,A171,300,2.79,0
788,gm66,A158,450,2.57,1
789,gm6540,A172,998,2.77,0
790,gm692,A152,716,2.58,1
791,gm8679,A184,174,2.9,1
792,gm8748,A169,60,2.27,0
793,gm4426,A197,411,2.69,1
794,gm8461,A184,567,2.44,1
795,gm900,A39,199,2.46,0
796,gm144,A44,360,2.78,1
797,gm9923,A175,637,2.61,1
798,gm5835,A168,522,2.18,1
799,gm6835,A140,835,2.7,1
800,gm7186,A175,354,2.88,0
801,gm7256,A109,164,2.06,1
802,gm2734,A145,857,2.03,1
803,gm9497,A109,572,2.27,0
804,gm1014,A196,773,2.96,1
805,gm936,A16,922,2.94,0
806,gm4454,A171,394,2.83,0
807,gm453,A60,205,2.14,0
808,gm8711,A30,725,2.69,1
809,gm6676,A54,664,2.19,0
810,gm5280,A188,625,2.68,1
811,gm9796,A156,338,2.87,0
812,gm8268,A70,363,2.56,0
813,gm3328,A86,541,2.72,0
814,gm5649,A179,675,2.32,1
815,gm658,A141,823,2.4,0
816,gm1569,A130,154,2.06,0
817,gm3602,A84,513,2.45,1
818,gm295,A44,521,2.01,1
819,gm515,A125,89,2.72,0
820,gm2094,A64,410,2.88,1
821,gm337,A188,634,2.6,0
822,gm6830,A76,330,2.46,1
823,gm9007,A121,403,2.34,1
824,gm5720,A35,497,2.0,0
825,gm1046,A175,919,2.38,1
826,gm7793,A170,880,2.56,0
827,gm9778,A104,732,2.39,0
828,gm3077,A141,429,2.05,0
829,gm423,A45,770,2.94,1
830,gm1434,A106,837,2.55,0
831,gm6461,A146,632,2.23,0
832,gm4974,A168,855,2.99,1
833,gm6570,A92,817,2.52,0
834,gm9854,A160,245,2.34,0
835,gm8924,A58,681,2.85,0
836,gm4182,A124,396,2.22,1
837,gm2156,A132,208,2.74,1
838,gm1319,A172,705,2.24,0
839,gm9178,A13,492,2.94,1
840,gm2008,A7,583,2.15,0
841,gm5806,A34,917,2.61,1
842,gm8341,A179,390,2.57,0
843,gm7631,A158,956,2.33,0
844,gm4562,A50,185,2.77,0
845,gm3169,A8,918,2.41,0
846,gm5783,A185,283,2.89,0
847,gm805,A109,327,2.44,0
848,gm9418,A30,405,2.32,0
849,gm232,A59,870,2.3,0
850,gm6727,A33,79,2.17,1
851,gm3118,A132,960,2.67,1
852,gm506,A10,316,2.31,1
853,gm1255,A80,199,2.02,1
854,gm9558,A184,374,2.62,0
855,gm7807,A103,400,2.35,0
856,gm6939,A51,939,2.26,0
857,gm8264,A197,206,2.4,1
858,gm6635,A178,189,2.41,1
859,gm5454,A25,836,2.45,0
860,gm519,A59,479,2.46,1
861,gm9527,A187,725,2.62,0
862,gm464,A170,178,2.0,1
863,gm6607,A127,424,2.57,1
864,gm3248,A148,839,2.14,0
865,gm8864,A166,454,2.89,1
866,gm313,A135,683,2.21,1
867,gm6658,A120,995,2.82,1
868,gm4389,A174,667,2.94,0
869,gm239,A56,469,2.49,1
870,gm8331,A182,979,2.72,0
871,gm2984,A136,954,2.36,1
872,gm9713,A141,712,2.79,1
873,gm6484,A36,87,2.59,1
874,gm6118,A161,984,2.35,0
875,gm7762,A178,92,2.4,0
876,gm6685,A141,45,2.67,1
877,gm39,A48,374,2.09,0
878,gm7999,A64,242,2.3,0
879,gm3980,A60,491,2.1,1
880,gm4404,A43,184,2.68,0
881,gm397,A7,43,2.46,0
882,gm3788,A142,891,2.83,1
883,gm8250,A81,987,2.21,0
884,gm5783,A127,22,2.46,1
885,gm1828,A5,247,2.54,1
886,gm9697,A102,454,2.09,0
887,gm8889,A2,880,2.86,0
888,gm9399,A26,750,2.32,1
889,gm4962,A49,699,2.57,0
890,gm643,A12,736,2.8,1
891,gm9201,A110,198,2.59,1
892,gm8432,A138,499,2.96,1
893,gm7100,A26,590,2.21,0
894,gm1612,A160,851,2.42,1
895,gm8136,A129,306,2.25,0
896,gm1118,A60,111,2.62,1
897,gm3892,A46,586,2.29,1
898,gm9248,A14,81,2.78,0
899,gm8023,A92,910,2.89,0
900,gm5689,A189,757,2.58,0
901,gm2332,A99,990,2.86,0
902,gm8906,A96,668,2.38,0
903,gm977,A133,487,2.61,1
904,gm3821,A194,410,2.3,0
905,gm8464,A20,97,2.0,1
906,gm6724,A122,971,2.16,1
907,gm192,A146,675,2.23,0
908,gm5065,A193,590,2.9,1
909,gm4564,A121,280,2.41,1
910,gm8668,A129,88,2.14,0
911,gm1814,A9,352,2.09,1
912,gm145,A13,970,2.34,0
913,gm2810,A62,847,2.78,0
914,gm7395,A65,322,2.51,0
915,gm1418,A195,661,2.61,0
916,gm4628,A129,422,2.74,0
917,gm6365,A136,343,2.09,1
918,gm3518,A153,217,2.43,1
919,gm2867,A149,969,2.52,1
920,gm2382,A2,59,2.83,1
921,gm8122,A175,77,2.41,1
922,gm8002,A86,336,2.7,0
923,gm6665,A95,855,2.22,1
924,gm4447,A12,674,2.23,1
925,gm7713,A83,759,2.87,1
926,gm2657,A144,605,2.72,0
927,gm128,A119,21,2.51,0
928,gm6276,A126,440,2.4,0
929,gm24,A120,680,2.06,1
930,gm4670,A154,956,2.64,1
931,gm1912,A184,639,2.59,0
932,gm8742,A13,807,2.2,1
933,gm5241,A1,702,2.65,1
934,gm2905,A82,143,2.4,0
935,gm2768,A111,840,2.7,0
936,gm9278,A122,94,2.58,1
937,gm1169,A98,920,2.27,1
938,gm3099,A40,514,2.52,1
939,gm4639,A65,767,2.73,0
940,gm10,A192,976,2.28,1
941,gm8438,A75,394,2.95,1
942,gm6764,A60,685,2.1,0
943,gm4568,A188,57,2.71,1
944,gm4678,A99,33,2.76,1
945,gm8974,A15,97,2.64,1
946,gm2826,A167,996,2.58,0
947,gm8086,A185,696,2.72,1
948,gm1183,A86,655,2.45,1
949,gm2862,A150,512,2.47,0
950,gm2811,A75,656,2.47,0
951,gm3553,A19,754,2.64,0
952,gm9211,A89,191,2.7,1
953,gm8435,A138,776,2.02,1
954,gm5293,A57,998,2.07,1
955,gm6118,A90,749,2.52,0
956,gm1960,A55,579,2.72,0
957,gm9889,A171,457,2.1,0
958,gm2165,A118,527,2.99,0
959,gm2177,A64,571,2.12,1
960,gm2527,A131,449,2.88,0
961,gm3922,A171,464,2.51,1
962,gm9785,A167,104,2.22,0
963,gm9527,A126,411,2.43,1
964,gm7717,A27,56,2.73,1
965,gm2727,A19,126,2.89,1
966,gm912,A180,288,2.09,1
967,gm578,A53,714,2.05,0
968,gm1271,A16,635,2.84,1
969,gm5206,A78,197,2.96,0
970,gm9346,A37,617,2.63,1
971,gm6764,A25,770,2.16,0
972,gm6792,A91,199,2.19,0
973,gm9096,A114,152,2.37,1
974,gm7338,A119,592,2.93,1
975,gm2707,A30,944,2.04,0
976,gm7134,A93,310,2.32,0
977,gm2789,A166,957,2.57,0
978,gm8874,A61,938,2.68,0
979,gm9105,A136,332,2.42,1
980,gm5803,A44,914,2.02,0
981,gm9443,A25,924,2.8,0
982,gm6146,A177,232,2.45,1
983,gm2079,A194,296,2.39,1
984,gm1698,A94,523,2.54,1
985,gm1909,A84,97,2.94,0
986,gm5971,A1,908,2.52,0
987,gm1476,A187,551,2.66,1
988,gm5195,A103,850,2.97,1
989,gm2842,A12,233,2.96,1
990,gm6555,A29,402,2.46,1
991,gm7588,A84,247,2.37,1
992,gm4369,A184,342,2.17,1
993,gm5027,A3,575,2.02,0
994,gm1285,A184,849,2.55,0
995,gm80,A39,736,2.95,1
996,gm868,A132,135,2.14,0
997,gm7484,A120,45,2.77,1
998,gm5808,A95,675,2.12,1
999,gm7359,A187,466,2.46,0
1000,gm5644,A79,577,2.17,0
1001,gm5534,A169,858,2.89,1
1002,gm8084,A154,26,2.24,0
1003,gm7279,A176,573,2.5,1
1004,gm2905,A81,914,2.43,0
1005,gm9399,A178,103,2.26,1
1006,gm8915,A21,602,2.92,1
1007,gm6127,A116,69,2.38,0
1008,gm5720,A192,318,2.55,1
1009,gm6591,A100,178,2.16,0
1010,gm4425,A81,675,2.43,1
1011,gm2790,A88,669,2.01,1
1012,gm6401,A103,794,2.93,1
1013,gm9410,A107,756,2.92,1
1014,gm4835,A182,531,2.85,1
1015,gm5415,A136,108,2.7,0
1016,gm7840,A81,847,2.89,1
1017,gm9495,A96,879,2.32,1
1018,gm5966,A127,940,2.72,1
1019,gm4878,A61,896,2.73,1
1020,gm5632,A83,534,2.63,0
1021,gm542,A160,489,2.54,0
1022,gm3005,A36,404,2.34,0
1023,gm9374,A100,635,2.57,0
1024,gm168,A26,312,2.4,1
1025,gm9038,A35,708,2.28,1
1026,gm9726,A89,87,2.17,1
1027,gm3977,A58,864,2.78,0
1028,gm9549,A37,588,2.37,0
1029,gm5696,A50,320,2.5,0
1030,gm7571,A177,440,2.73,1
1031,gm4638,A189,531,2.9,1
1032,gm449,A58,728,2.92,1
1033,gm2677,A159,223,2.89,0
1034,gm1919,A46,709,2.56,0
1035,gm877,A45,413,2.08,1
1036,gm9816,A187,680,2.64,1
1037,gm6915,A88,983,2.36,0
1038,gm7835,A130,756,2.05,0
1039,gm1268,A140,896,2.53,1
1040,gm685,A52,68,2.0,1
1041,gm4770,A117,390,2.92,1
1042,gm9126,A1,239,2.27,0
1043,gm8201,A141,661,2.03,0
1044,gm2618,A27,356,2.2,1
1045,gm4765,A35,399,2.83,0
1046,gm4054,A17,473,2.52,0
1047,gm8199,A71,28,2.76,1
1048,gm8326,A188,89,2.97,1
1049,gm6092,A33,693,2.53,0
1050,gm465,A100,690,2.67,0
1051,gm696,A107,777,2.84,1
1052,gm1432,A157,733,2.44,0
1053,gm533,A72,188,2.92,1
1054,gm8152,A130,764,2.14,0
1055,gm3733,A61,218,2.64,0
1056,gm6666,A140,149,2.48,1
1057,gm7271,A32,246,2.59,1
1058,gm3926,A101,36,2.18,0
1059,gm2583,A6,895,2.83,0
1060,gm1828,A56,334,2.89,0
1061,gm2284,A16,350,2.4,1
1062,gm6891,A40,379,2.39,1
1063,gm3132,A20,274,2.41,1
1064,gm9604,A62,154,2.19,0
1065,gm6020,A178,122,2.81,1
1066,gm3108,A85,980,2.28,0
1067,gm3473,A136,980,2.79,1
1068,gm1385,A190,75,2.12,1
1069,gm2048,A106,905,2.69,1
1070,gm8476,A159,369,2.24,0
1071,gm8490,A192,40,2.4,1
1072,gm4017,A23,654,2.45,1
1073,gm121,A44,443,2.34,0
1074,gm4353,A45,438,2.72,1
1075,gm8714,A170,671,2.21,0
1076,gm3353,A90,914,2.94,1
1077,gm5083,A128,342,2.06,0
1078,gm2785,A90,909,2.37,1
1079,gm7325,A131,581,2.19,1
1080,gm3701,A79,164,2.46,0
1081,gm2381,A98,273,2.17,0
1082,gm7648,A33,952,2.14,1
1083,gm6410,A27,168,2.36,1
1084,gm6684,A150,219,2.91,0
1085,gm8972,A194,718,2.05,1
1086,gm9768,A135,642,2.14,0
1087,gm8732,A12,451,2.41,0
1088,gm7873,A34,41,2.63,1
1089,gm9439,A179,576,2.76,1
1090,gm5354,A107,702,2.86,0
1091,gm1973,A119,970,2.68,1
1092,gm8959,A1,553,2.19,0
1093,gm2328,A167,630,2.66,1
1094,gm5532,A172,250,2.74,0
1095,gm4538,A102,667,2.56,1
1096,gm1029,A154,332,2.51,0
1097,gm8747,A131,406,2.5,1
1098,gm4660,A197,723,2.96,1
1099,gm8046,A84,92,2.28,0
1100,gm509,A1,121,2.1,1
1101,gm2417,A198,469,2.0,1
1102,gm9293,A89,91,2.89,1
1103,gm494,A68,160,2.07,1
1104,gm1609,A110,129,3.0,1
1105,gm4083,A66,831,2.68,0
1106,gm5484,A20,235,2.74,0
1107,gm5792,A96,229,2.47,1
1108,gm3214,A68,716,2.45,1
1109,gm3669,A191,225,2.54,1
1110,gm879,A123,100,2.3,1
1111,gm4706,A127,406,2.62,1
1112,gm9921,A26,613,2.02,1
1113,gm249,A154,878,2.58,1
1114,gm9133,A6,64,2.29,0
1115,gm7937,A148,894,2.67,0
1116,gm8927,A195,977,2.82,1
1117,gm2306,A137,491,2.34,0
1118,gm5079,A169,105,2.22,1
1119,gm2101,A188,636,2.33,1
1120,gm5617,A154,588,2.89,1
1121,gm751,A0,612,2.05,0
1122,gm6053,A97,456,2.6,1
1123,gm6381,A123,540,2.83,0
1124,gm3250,A73,849,2.8,0
1125,gm1439,A72,781,2.66,0
1126,gm1201,A61,464,2.54,1
1127,gm8378,A98,394,2.71,1
1128,gm5948,A184,963,2.66,0
1129,gm3231,A155,893,2.31,0
1130,gm1085,A169,802,2.27,0
1131,gm6799,A14,711,2.1,1
1132,gm5427,A35,279,2.45,1
1133,gm6519,A159,109,2.14,0
1134,gm2371,A101,694,2.58,1
1135,gm5536,A82,691,2.75,0
1136,gm641,A157,69,2.92,0
1137,gm5881,A12,900,2.27,0
1138,gm9618,A61,959,2.15,0
1139,gm9987,A142,34,2.91,0
1140,gm8295,A188,414,2.64,0
1141,gm7602,A15,379,2.02,0
1142,gm731,A67,942,2.75,1
1143,gm39,A177,88,2.58,1
1144,gm4750,A5,635,2.47,0
1145,gm9438,A80,788,2.65,0
1146,gm8280,A70,395,2.91,0
1147,gm8299,A138,778,2.45,1
1148,gm762,A155,121,2.31,1
1149,gm8415,A192,132,2.83,1
1150,gm3281,A73,114,2.0,0
1151,gm5822,A188,918,2.57,0
1152,gm1028,A16,962,2.29,1
1153,gm2849,A105,812,2.44,0
1154,gm1164,A91,552,2.89,1
1155,gm8070,A180,773,2.18,0
1156,gm4585,A106,454,2.27,0
1157,gm5796,A99,662,2.96,0
1158,gm1426,A78,994,2.32,0
1159,gm3789,A55,108,2.35,1
1160,gm6680,A16,956,2.73,1
1161,gm7892,A87,374,2.34,1
1162,gm7945,A182,932,2.26,0
1163,gm3046,A167,791,2.82,0
1164,gm3946,A96,360,2.31,1
1165,gm7899,A22,655,2.03,1
1166,gm9065,A108,587,2.35,0
1167,gm6917,A77,429,2.84,1
1168,gm5447,A122,676,2.46,0
1169,gm1440,A22,841,2.29,0
1170,gm5045,A176,570,2.19,0
1171,gm6316,A147,454,2.83,0
1172,gm5410,A32,315,2.86,0
1173,gm7887,A168,153,2.04,0
1174,gm8493,A125,771,2.67,0
1175,gm6461,A164,895,2.51,1
1176,gm4313,A14,362,2.91,0
1177,gm7548,A6,392,2.53,1
1178,gm4833,A5,230,2.79,1
1179,gm5256,A149,902,2.38,1
1180,gm6644,A74,352,2.86,1
1181,gm5662,A122,313,2.39,1
1182,gm3315,A168,372,2.82,1
1183,gm7727,A63,933,2.34,1
1184,gm4828,A0,635,2.09,1
1185,gm2534,A191,58,2.81,1
1186,gm4206,A101,657,2.92,1
1187,gm5511,A133,77,2.07,1
1188,gm2270,A136,369,2.46,0
1189,gm6909,A133,661,2.67,0
1190,gm845,A186,993,2.89,0
1191,gm2364,A159,589,2.78,1
1192,gm3425,A93,928,2.7,0
1193,gm7016,A176,36,2.85,1
1194,gm7465,A178,799,2.18,0
1195,gm2878,A173,413,2.8,0
1196,gm5889,A50,675,2.92,1
1197,gm6227,A0,941,2.14,0
1198,gm7856,A191,182,2.41,0
1199,gm4968,A199,678,2.05,0
1200,gm7806,A159,614,2.06,0
1201,gm2521,A18,239,2.24,0
1202,gm9766,A74,232,2.76,0
1203,gm3146,A92,476,2.26,1
1204,gm1828,A175,836,2.54,1
1205,gm172,A170,373,2.58,1
1206,gm5172,A198,465,2.17,0
1207,gm5201,A144,648,3.0,1
1208,gm5998,A183,876,2.87,1
1209,gm1352,A100,802,2.97,0
1210,gm3376,A152,316,2.5,1
1211,gm3358,A110,855,2.79,0
1212,gm1145,A163,548,2.86,1
1213,gm4673,A68,607,2.88,0
1214,gm2083,A86,793,2.09,0
1215,gm6434,A139,714,2.39,1
1216,gm9561,A161,163,2.28,1
1217,gm2925,A182,532,2.06,1
1218,gm5227,A21,755,2.89,0
1219,gm4473,A191,576,2.07,1
1220,gm5154,A19,57,2.53,0
1221,gm3916,A59,926,2.13,0
1222,gm2505,A189,555,2.53,0
1223,gm2864,A165,342,2.38,1
1224,gm7866,A160,964,2.68,0
1225,gm8914,A100,963,2.5,0
1226,gm8232,A123,569,2.03,0
1227,gm2643,A134,963,2.62,1
1228,gm877,A100,285,2.37,0
1229,gm9100,A79,36,2.31,1
1230,gm9922,A42,845,2.93,0
1231,gm5684,A112,427,2.99,0
1232,gm4989,A58,708,2.15,0
1233,gm3518,A64,602,2.61,0
1234,gm2604,A157,844,2.69,0
1235,gm9338,A71,46,2.19,1
1236,gm7154,A167,217,2.36,0
1237,gm4363,A27,352,2.22,0
1238,gm4415,A25,133,2.61,1
1239,gm6812,A67,284,2.87,1
1240,gm8397,A67,838,2.26,0
1241,gm6173,A52,806,2.24,1
1242,gm6105,A128,998,2.83,1
1243,gm452,A46,922,2.08,0
1244,gm8054,A92,401,2.89,1
1245,gm9675,A103,214,2.74,0
1246,gm2033,A126,811,2.19,1
1247,gm607,A38,887,2.53,0
1248,gm5534,A86,786,2.28,0
1249,gm2336,A54,637,2.76,0
1250,gm6616,A48,626,2.48,1
1251,gm2739,A45,330,2.18,0
1252,gm5683,A187,992,2.37,1
1253,gm1444,A87,101,2.07,1
1254,gm5578,A7,748,2.1,1
1255,gm4952,A58,412,2.63,1
1256,gm6630,A196,278,2.37,1
1257,gm7350,A96,160,2.24,0
1258,gm4691,A105,822,2.78,0
1259,gm5754,A134,700,2.86,1
1260,gm879,A18,998,2.45,1
1261,gm4253,A81,111,2.94,1
1262,gm9197,A63,974,2.91,1
1263,gm689,A88,821,3.0,0
1264,gm7316,A11,708,2.92,1
1265,gm6411,A84,883,2.45,0
1266,gm5289,A151,682,2.44,1
1267,gm4398,A140,99,2.01,1
1268,gm5766,A92,165,2.4,1
1269,gm3339,A157,763,2.17,1
1270,gm7790,A88,523,2.96,0
1271,gm3742,A102,698,2.89,1
1272,gm6645,A178,319,2.06,0
1273,gm5215,A77,862,2.0,1
1274,gm2096,A89,333,2.79,0
1275,gm5710,A173,884,2.28,0
1276,gm9234,A32,454,2.46,0
1277,gm5653,A198,214,2.18,1
1278,gm5172,A163,89,2.81,1
1279,gm1632,A171,866,2.69,1
1280,gm2265,A163,793,2.54,1
1281,gm8824,A132,205,2.69,0
1282,gm4326,A166,882,2.97,0
1283,gm9236,A71,479,2.83,0
1284,gm5908,A8,614,2.11,0
1285,gm9856,A149,740,2.17,0
1286,gm8473,A171,71,2.95,1
1287,gm8772,A77,92,2.27,0
1288,gm3623,A44,539,2.71,0
1289,gm7790,A168,650,2.28,0
1290,gm1323,A196,323,2.69,0
1291,gm6356,A116,505,2.09,0
1292,gm8490,A199,152,3.0,1
1293,gm6243,A82,285,2.62,0
1294,gm2313,A109,768,2.33,1
1295,gm2639,A160,396,2.01,1
1296,gm2909,A92,845,2.76,1
1297,gm8544,A93,124,2.1,1
1298,gm4814,A27,606,2.34,1
1299,gm8725,A14,242,2.32,0
1300,gm7767,A85,217,2.39,0
1301,gm7659,A196,562,2.81,0
1302,gm6521,A77,49,2.24,0
1303,gm3449,A18,302,2.37,1
1304,gm1763,A194,855,2.5,0
1305,gm3524,A190,451,2.11,1
1306,gm6536,A61,546,2.56,1
1307,gm3356,A188,136,2.22,0
1308,gm5929,A89,877,2.87,1
1309,gm7039,A162,163,2.59,1
1310,gm342,A147,91,2.52,1
1311,gm5183,A82,462,2.37,0
1312,gm6578,A41,609,2.43,1
1313,gm1090,A103,542,2.27,0
1314,gm5383,A97,164,2.8,0
1315,gm1174,A35,663,2.22,0
1316,gm5459,A113,743,2.08,0
1317,gm536,A53,614,2.71,0
1318,gm9848,A47,795,2.71,1
1319,gm2490,A38,723,2.65,1
1320,gm4515,A137,745,2.63,0
1321,gm6017,A141,54,2.43,1
1322,gm8003,A41,715,2.98,0
1323,gm3284,A91,212,2.78,1
1324,gm657,A53,555,2.83,1
1325,gm7608,A195,131,2.14,0
1326,gm8950,A127,938,2.96,0
1327,gm4710,A191,904,2.06,1
1328,gm4070,A42,869,2.69,1
1329,gm3561,A30,837,2.04,1
1330,gm5271,A138,47,2.79,1
1331,gm1136,A124,553,2.31,0
1332,gm2752,A191,542,2.13,0
1333,gm5585,A4,579,2.26,1
1334,gm6410,A179,563,2.71,0
1335,gm4966,A35,22,2.07,1
1336,gm107,A13,508,2.75,0
1337,gm6947,A186,172,2.87,0
1338,gm1136,A156,543,2.7,0
1339,gm3297,A98,340,2.59,1
1340,gm5156,A138,294,2.54,0
1341,gm5046,A76,690,2.07,1
1342,gm6863,A27,209,2.45,0
1343,gm4209,A11,425,2.89,0
1344,gm1901,A48,681,2.85,1
1345,gm3279,A122,910,2.67,1
1346,gm8904,A123,549,2.42,1
1347,gm3759,A23,684,2.56,0
1348,gm4513,A48,75,2.81,1
1349,gm1878,A76,328,2.49,1
1350,gm700,A1,336,2.12,0
1351,gm9312,A58,732,2.26,1
1352,gm8536,A145,28,2.34,1
1353,gm4748,A42,644,2.41,0
1354,gm283,A187,644,2.35,1
1355,gm5785,A29,879,2.82,0
1356,gm4026,A93,467,2.07,0
1357,gm8355,A135,67,2.17,1
1358,gm8892,A173,450,2.39,1
1359,gm238,A36,705,2.59,1
1360,gm1670,A179,898,2.18,1
1361,gm3449,A96,580,2.45,1
1362,gm176,A8,709,2.62,0
1363,gm4198,A101,208,2.81,0
1364,gm8593,A12,751,2.76,0
1365,gm8949,A22,922,2.91,0
1366,gm3145,A132,930,2.05,0
1367,gm7815,A89,180,2.86,0
1368,gm4603,A29,970,2.77,0
1369,gm7531,A60,485,2.99,1
1370,gm3743,A130,699,2.84,0
1371,gm4369,A53,275,2.87,1
1372,gm4927,A64,574,2.2,0
1373,gm4108,A152,951,2.78,1
1374,gm2862,A44,671,2.7,1
1375,gm1777,A108,738,2.27,0
1376,gm8607,A86,851,2.91,0
1377,gm996,A9,207,2.42,1
1378,gm4413,A145,721,2.49,0
1379,gm6944,A96,833,2.55,1
1380,gm3600,A191,307,2.13,1
1381,gm1431,A132,439,2.44,0
1382,gm4996,A126,644,2.08,0
1383,gm2882,A71,924,2.32,1
1384,gm5488,A58,272,2.19,0
1385,gm7342,A32,953,2.94,0
1386,gm8555,A125,899,2.1,1
1387,gm7325,A70,559,2.17,1
1388,gm8789,A164,261,2.56,1
1389,gm1430,A165,896,2.9,1
1390,gm6963,A162,141,2.86,1
1391,gm6089,A166,753,2.04,1
1392,gm1714,A110,380,2.86,0
1393,gm3774,A184,274,2.11,0
1394,gm1921,A152,253,2.36,0
1395,gm4935,A79,575,2.5,1
1396,gm9158,A112,407,2.22,1
1397,gm6802,A150,799,2.41,1
1398,gm1984,A154,296,2.02,1
1399,gm9791,A52,210,2.35,0
1400,gm7293,A60,534,2.54,1
1401,gm6144,A53,553,2.49,1
1402,gm7791,A188,913,2.47,0
1403,gm7916,A96,264,2.21,1
1404,gm5427,A153,775,2.99,0
1405,gm3580,A67,233,2.84,0
1406,gm7823,A71,451,2.38,0
1407,gm3277,A149,529,2.42,0
1408,gm2208,A186,830,2.94,1
1409,gm4014,A192,764,2.48,1
1410,gm2589,A2,288,2.29,0
1411,gm1514,A122,620,2.85,0
1412,gm9798,A180,307,2.13,1
1413,gm5180,A2,88,2.08,0
1414,gm2183,A103,425,2.99,1
1415,gm7534,A127,882,2.92,1
1416,gm7040,A1,642,2.74,1
1417,gm6024,A138,544,2.06,1
1418,gm3915,A80,963,2.24,1
1419,gm1352,A113,120,2.27,1
1420,gm2882,A195,636,2.15,0
1421,gm438,A178,779,2.3,1
1422,gm7411,A102,439,2.79,1
1423,gm7633,A157,346,2.02,1
1424,gm8677,A146,283,2.44,1
1425,gm2041,A142,819,2.76,1
1426,gm767,A65,910,2.54,0
1427,gm1230,A75,109,2.56,0
1428,gm3180,A33,572,2.17,0
1429,gm1749,A11,86,2.99,0
1430,gm8262,A61,698,2.31,1
1431,gm5072,A180,213,2.34,0
1432,gm8060,A49,58,2.24,0
1433,gm7394,A117,817,2.88,1
1434,gm9682,A187,744,2.74,1
1435,gm8637,A88,284,2.55,0
1436,gm1777,A117,799,2.16,1
1437,gm709,A148,286,2.73,1
1438,gm8190,A199,811,2.38,0
1439,gm9659,A54,372,2.58,1
1440,gm846,A189,543,2.89,1
1441,gm7892,A25,414,2.16,1
1442,gm8920,A195,534,2.24,1
1443,gm911,A12,462,2.37,0
1444,gm6022,A98,945,2.08,1
1445,gm3587,A40,407,2.99,1
1446,gm7482,A143,287,2.9,1
1447,gm5921,A62,43,2.86,0
1448,gm8275,A15,659,2.4,0
1449,gm3908,A134,876,2.93,0
1450,gm2856,A44,946,2.51,0
1451,gm6694,A106,655,2.51,0
1452,gm5889,A0,362,2.07,1
1453,gm7890,A173,625,2.98,1
1454,gm879,A178,748,2.64,1
1455,gm6668,A76,183,2.44,0
1456,gm6811,A40,241,2.76,0
1457,gm8138,A178,447,2.41,1
1458,gm1637,A176,341,2.03,1
1459,gm4676,A181,202,2.69,0
1460,gm7672,A104,270,2.58,0
1461,gm9362,A46,580,2.9,0
1462,gm1703,A170,674,2.2,0
1463,gm9259,A144,602,2.76,1
1464,gm3255,A14,105,2.21,1
1465,gm8194,A120,330,2.28,1
1466,gm6676,A50,608,2.61,0
1467,gm5863,A13,57,2.52,0
1468,gm1349,A58,300,2.97,0
1469,gm8159,A33,583,2.75,0
1470,gm5535,A53,950,2.39,1
1471,gm5064,A100,287,2.98,0
1472,gm7897,A71,578,2.77,1
1473,gm5863,A198,932,2.11,1
1474,gm8559,A15,757,2.92,0
1475,gm1856,A92,991,2.59,0
1476,gm4489,A149,944,2.26,1
1477,gm5090,A58,567,2.85,1
1478,gm2499,A129,924,2.72,0
1479,gm3900,A128,587,2.68,0
1480,gm9114,A12,311,2.1,1
1481,gm8002,A83,941,2.44,1
1482,gm6544,A43,112,2.35,1
1483,gm163,A119,737,2.47,0
1484,gm9883,A192,279,2.01,0
1485,gm6290,A78,936,2.57,0
1486,gm6462,A187,697,2.96,1
1487,gm3536,A155,818,2.93,1
1488,gm4895,A87,977,2.6,1
1489,gm7005,A169,326,2.62,1
1490,gm4128,A119,972,2.98,1
1491,gm2393,A48,867,2.09,1
1492,gm2817,A162,137,2.96,1
1493,gm2924,A109,331,2.39,1
1494,gm3465,A4,607,2.96,1
1495,gm8027,A80,762,2.63,0
1496,gm4039,A43,254,2.85,0
1497,gm6198,A145,481,2.78,0
1498,gm892,A145,639,2.01,1
1499,gm267,A61,744,2.63,0
1500,gm2783,A24,600,2.11,1
1501,gm5364,A70,613,2.96,1
1502,gm4692,A60,517,2.74,1
1503,gm9284,A94,378,2.32,1
1504,gm3332,A110,640,2.16,0
1505,gm4594,A183,667,2.76,1
1506,gm5073,A101,838,2.08,0
1507,gm1277,A74,473,2.12,1
1508,gm9538,A173,98,2.04,1
1509,gm7022,A163,134,2.97,1
1510,gm2316,A11,811,2.79,1
1511,gm5614,A23,513,2.76,0
1512,gm5187,A195,556,2.78,1
1513,gm2829,A178,210,2.49,1
1514,gm5893,A62,507,2.06,1
1515,gm9817,A15,153,2.26,0
1516,gm5308,A143,770,2.81,1
1517,gm4983,A130,380,2.92,1
1518,gm5617,A106,867,2.5,1
1519,gm4097,A57,521,2.01,0
1520,gm6802,A164,388,2.98,0
1521,gm8638,A140,988,2.78,0
1522,gm6541,A182,796,2.86,0
1523,gm845,A11,571,2.8,1
1524,gm6294,A184,607,2.15,0
1525,gm1761,A191,367,2.36,1
1526,gm5026,A137,161,2.43,1
1527,gm8448,A25,710,2.45,0
1528,gm140,A164,199,2.98,1
1529,gm1293,A197,426,2.32,1
